Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
44,7,n,1,40,5,False,163,1,76,False,8,False,5,
45,7,n,1,41,5,False,,1,,False,,False,,
58,7,n,1,53,6,False,,1,,False,,False,,
74,7,n,1,68,7,False,,1,,False,,False,,
150,7,n,1,143,8,False,,1,,False,,False,,
313,7,n,1,302,12,False,,1,,False,,False,,
320,7,n,1,309,12,False,,1,,False,,False,,
101,8,n,1,94,8,False,,1,,False,,False,,
134,8,n,1,127,8,False,,1,,False,,False,,
198,8,n,1,191,8,False,,1,,False,,False,,
210,8,n,1,202,9,False,,1,,False,,False,,
274,8,n,1,264,11,False,,1,,False,,False,,
295,8,n,1,285,11,False,,1,,False,,False,,
307,8,n,1,296,12,False,,1,,False,,False,,
3,9,n,1,3,1,False,,1,,False,,False,,
27,9,n,1,25,3,False,,1,,False,,False,,
49,9,n,1,45,5,False,,1,,False,,False,,
166,9,n,1,159,8,False,,1,,False,,False,,
222,9,n,1,214,9,False,,1,,False,,False,,
237,9,n,1,229,9,False,,1,,False,,False,,
276,9,n,1,266,11,False,,1,,False,,False,,
0,10,n,1,1,0,False,,1,,False,,False,,
43,10,n,1,39,5,False,,1,,False,,False,,
61,10,n,1,56,6,False,,1,,False,,False,,
154,10,n,1,147,8,False,,1,,False,,False,,
224,10,n,1,216,9,False,,1,,False,,False,,
259,10,n,1,250,10,False,,1,,False,,False,,
323,10,n,1,312,12,False,,1,,False,,False,,
34,11,n,1,32,3,False,,1,,False,,False,,
112,11,n,1,105,8,False,,1,,False,,False,,
116,11,n,1,109,8,False,,1,,False,,False,,
186,11,n,1,179,8,False,,1,,False,,False,,
215,11,n,1,207,9,False,,1,,False,,False,,
235,11,n,1,227,9,False,,1,,False,,False,,
238,11,n,1,230,9,False,,1,,False,,False,,
41,12,n,1,37,5,False,,1,,False,,False,,
92,12,n,1,85,8,False,,1,,False,,False,,
143,12,n,1,136,8,False,,1,,False,,False,,
171,12,n,1,164,8,False,,1,,False,,False,,
211,12,n,1,203,9,False,,1,,False,,False,,
247,12,n,1,239,9,False,,1,,False,,False,,
286,12,n,1,276,11,False,,1,,False,,False,,
55,13,s,1,50,6,1,,False,,False,,False,,
100,13,s,1,93,8,1,,False,,False,,False,,
120,13,s,1,113,8,1,,False,,False,,False,,
138,13,s,1,131,8,1,,False,,False,,False,,
176,13,s,1,169,8,1,,False,,False,,False,,
252,13,s,1,243,10,1,,False,,False,,False,,
285,13,s,1,275,11,1,,False,,False,,False,,
23,14,s,1,21,3,1,,False,,False,,False,,
70,14,s,1,64,7,1,,False,,False,,False,,
102,14,s,1,95,8,1,,False,,False,,False,,
156,14,s,1,149,8,1,,False,,False,,False,,
174,14,s,1,167,8,1,,False,,False,,False,,
205,14,n,False,197,9,False,,False,,False,,1,,
299,14,s,1,289,11,1,,False,,False,,False,,
19,15,s,1,17,3,1,,False,,False,,False,,
35,15,s,1,33,3,1,,False,,False,,False,,
104,15,s,1,97,8,1,,False,,False,,False,,
219,15,s,1,211,9,1,,False,,False,,False,,
309,15,s,1,298,12,1,,False,,False,,False,,
324,15,s,1,313,12,1,,False,,False,,False,,
328,15,s,1,317,12,1,,False,,False,,False,,
38,16,s,1,35,4,1,,False,,False,,False,,
63,16,s,1,58,6,1,,False,,False,,False,,
98,16,s,1,91,8,1,,False,,False,,False,,
119,16,s,1,112,8,1,,False,,False,,False,,
127,16,s,1,120,8,1,,False,,False,,False,,
190,16,s,1,183,8,1,,False,,False,,False,,
319,16,s,1,308,12,1,,False,,False,,False,,
24,17,s,1,22,3,1,,False,,False,,False,,
144,17,s,1,137,8,1,,False,,False,,False,,
202,17,s,1,195,8,1,,False,,False,,False,,
214,17,s,1,206,9,1,,False,,False,,False,,
250,17,s,1,241,10,1,,False,,False,,False,,
306,17,s,1,295,12,1,,False,,False,,False,,
314,17,s,1,303,12,1,,False,,False,,False,,
68,18,s,1,62,7,1,,False,,False,,False,,
71,18,s,1,65,7,1,,False,,False,,False,,
91,18,s,1,84,8,1,,False,,False,,False,,
132,18,s,1,125,8,1,,False,,False,,False,,
177,18,s,1,170,8,1,,False,,False,,False,,
234,18,s,1,226,9,1,,False,,False,,False,,
270,18,s,1,261,10,1,,False,,False,,False,,
25,19,s,1,23,3,1,,False,,False,,False,,
42,19,s,1,38,5,1,,False,,False,,False,,
82,19,s,1,76,7,1,,False,,False,,False,,
188,19,s,1,181,8,1,,False,,False,,False,,
194,19,s,1,187,8,1,,False,,False,,False,,
262,19,s,1,253,10,1,,False,,False,,False,,
312,19,s,1,301,12,1,,False,,False,,False,,
29,20,s,1,27,3,1,,False,,False,,False,,
105,20,s,1,98,8,1,,False,,False,,False,,
118,20,s,1,111,8,1,,False,,False,,False,,
130,20,s,1,123,8,1,,False,,False,,False,,
246,20,s,1,238,9,1,,False,,False,,False,,
280,20,s,1,270,11,1,,False,,False,,False,,
318,20,s,1,307,12,1,,False,,False,,False,,
89,21,s,1,83,7,1,,False,,False,,False,,
124,21,s,1,117,8,1,,False,,False,,False,,
125,21,s,1,118,8,1,,False,,False,,False,,
199,21,s,1,192,8,1,,False,,False,,False,,
201,21,s,1,194,8,1,,False,,False,,False,,
203,21,s,1,196,8,1,,False,,False,,False,,
301,21,s,1,291,11,1,,False,,False,,False,,
31,22,s,1,29,3,1,,False,,False,,False,,
53,22,n,False,48,6,False,,False,,False,,1,,
97,22,s,1,90,8,1,,False,,False,,False,,
161,22,s,1,154,8,1,,False,,False,,False,,
225,22,s,1,217,9,1,,False,,False,,False,,
243,22,s,1,235,9,1,,False,,False,,False,,
275,22,s,1,265,11,1,,False,,False,,False,,
8,23,s,1,7,2,1,,False,,False,,False,,
93,23,s,1,86,8,1,,False,,False,,False,,
141,23,s,1,134,8,1,,False,,False,,False,,
192,23,s,1,185,8,1,,False,,False,,False,,
256,23,s,1,247,10,1,,False,,False,,False,,
293,23,s,1,283,11,1,,False,,False,,False,,
330,23,s,1,319,12,1,,False,,False,,False,,
85,24,s,1,79,7,1,,False,,False,,False,,
158,24,s,1,151,8,1,,False,,False,,False,,
228,24,s,1,220,9,1,,False,,False,,False,,
249,24,n,False,240,10,False,,False,,False,,1,,
269,24,s,1,260,10,1,,False,,False,,False,,
287,24,s,1,277,11,1,,False,,False,,False,,
297,24,s,1,287,11,1,,False,,False,,False,,
64,25,s,1,59,6,1,,False,,False,,False,,
95,25,s,1,88,8,1,,False,,False,,False,,
126,25,s,1,119,8,1,,False,,False,,False,,
260,25,s,1,251,10,1,,False,,False,,False,,
284,25,s,1,274,11,1,,False,,False,,False,,
308,25,s,1,297,12,1,,False,,False,,False,,
322,25,s,1,311,12,1,,False,,False,,False,,
10,26,s,1,9,2,1,,False,,False,,False,,
51,26,s,1,47,5,1,,False,,False,,False,,
160,26,s,1,153,8,1,,False,,False,,False,,
300,26,s,1,290,11,1,,False,,False,,False,,
315,26,s,1,304,12,1,,False,,False,,False,,
333,26,s,1,321,13,1,,False,,False,,False,,
334,26,s,1,322,13,1,,False,,False,,False,,
37,27,s,1,34,4,1,,False,,False,,False,,
123,27,s,1,116,8,1,,False,,False,,False,,
149,27,s,1,142,8,1,,False,,False,,False,,
206,27,s,1,198,9,1,,False,,False,,False,,
213,27,s,1,205,9,1,,False,,False,,False,,
239,27,s,1,231,9,1,,False,,False,,False,,
310,27,s,1,299,12,1,,False,,False,,False,,
113,28,s,1,106,8,1,,False,,False,,False,,
142,28,s,1,135,8,1,,False,,False,,False,,
182,28,s,1,175,8,1,,False,,False,,False,,
189,28,s,1,182,8,1,,False,,False,,False,,
191,28,s,1,184,8,1,,False,,False,,False,,
193,28,s,1,186,8,1,,False,,False,,False,,
236,28,s,1,228,9,1,,False,,False,,False,,
22,29,s,1,20,3,1,,False,,False,,False,,
117,29,s,1,110,8,1,,False,,False,,False,,
137,29,s,1,130,8,1,,False,,False,,False,,
167,29,s,1,160,8,1,,False,,False,,False,,
231,29,s,1,223,9,1,,False,,False,,False,,
245,29,s,1,237,9,1,,False,,False,,False,,
298,29,s,1,288,11,1,,False,,False,,False,,
28,30,s,1,26,3,1,,False,,False,,False,,
69,30,s,1,63,7,1,,False,,False,,False,,
114,30,s,1,107,8,1,,False,,False,,False,,
163,30,s,1,156,8,1,,False,,False,,False,,
170,30,s,1,163,8,1,,False,,False,,False,,
244,30,s,1,236,9,1,,False,,False,,False,,
325,30,s,1,314,12,1,,False,,False,,False,,
57,31,s,1,52,6,1,,False,,False,,False,,
62,31,s,1,57,6,1,,False,,False,,False,,
111,31,s,1,104,8,1,,False,,False,,False,,
115,31,s,1,108,8,1,,False,,False,,False,,
133,31,s,1,126,8,1,,False,,False,,False,,
220,31,s,1,212,9,1,,False,,False,,False,,
329,31,s,1,318,12,1,,False,,False,,False,,
109,32,s,1,102,8,1,,False,,False,,False,,
145,32,s,1,138,8,1,,False,,False,,False,,
185,32,s,1,178,8,1,,False,,False,,False,,
209,32,s,1,201,9,1,,False,,False,,False,,
229,32,s,1,221,9,1,,False,,False,,False,,
241,32,s,1,233,9,1,,False,,False,,False,,
253,32,s,1,244,10,1,,False,,False,,False,,
103,33,s,1,96,8,1,,False,,False,,False,,
136,33,s,1,129,8,1,,False,,False,,False,,
140,33,s,1,133,8,1,,False,,False,,False,,
181,33,s,1,174,8,1,,False,,False,,False,,
216,33,s,1,208,9,1,,False,,False,,False,,
218,33,s,1,210,9,1,,False,,False,,False,,
271,33,s,1,262,10,1,,False,,False,,False,,
7,34,s,1,6,2,1,,False,,False,,False,,
15,34,s,1,13,3,1,,False,,False,,False,,
135,34,s,1,128,8,1,,False,,False,,False,,
212,34,s,1,204,9,1,,False,,False,,False,,
266,34,s,1,257,10,1,,False,,False,,False,,
281,34,s,1,271,11,1,,False,,False,,False,,
305,34,s,1,294,12,1,,False,,False,,False,,
73,35,s,1,67,7,1,,False,,False,,False,,
159,35,s,1,152,8,1,,False,,False,,False,,
184,35,s,1,177,8,1,,False,,False,,False,,
195,35,s,1,188,8,1,,False,,False,,False,,
251,35,s,1,242,10,1,,False,,False,,False,,
258,35,s,1,249,10,1,,False,,False,,False,,
296,35,s,1,286,11,1,,False,,False,,False,,
40,36,n,False,36,5,False,,False,,False,,1,,
47,36,s,1,43,5,1,,False,,False,,False,,
66,36,n,False,60,7,False,,False,,False,,1,,
84,36,s,1,78,7,1,,False,,False,,False,,
146,36,s,1,139,8,1,,False,,False,,False,,
179,36,s,1,172,8,1,,False,,False,,False,,
273,36,s,1,263,11,1,,False,,False,,False,,
9,37,n,1,8,2,False,,1,,False,,False,,
18,37,n,1,16,3,False,,1,,False,,False,,
30,37,n,1,28,3,False,,1,,False,,False,,
94,37,n,1,87,8,False,,1,,False,,False,,
279,37,n,1,269,11,False,,1,,False,,False,,
302,37,n,1,292,11,False,,1,,False,,False,,
304,37,n,1,293,12,False,,1,,False,,False,,
17,38,n,1,15,3,False,,1,,False,,False,,
20,38,n,1,18,3,False,,1,,False,,False,,
108,38,n,1,101,8,False,,1,,False,,False,,
183,38,n,1,176,8,False,,1,,False,,False,,
200,38,n,1,193,8,False,,1,,False,,False,,
223,38,n,1,215,9,False,,1,,False,,False,,
255,38,n,1,246,10,False,,1,,False,,False,,
50,39,n,1,46,5,False,,1,,False,,False,,
52,39,n,1,48,5,False,,1,,False,,False,,
54,39,n,1,49,6,False,,1,,False,,False,,
139,39,n,1,132,8,False,,1,,False,,False,,
175,39,n,1,168,8,False,,1,,False,,False,,
248,39,n,1,240,9,False,,1,,False,,False,,
316,39,n,1,305,12,False,,1,,False,,False,,
36,40,s,False,33,4,False,,False,,1,,False,,
65,40,n,1,60,6,False,,1,,False,,False,,
90,40,s,False,83,8,False,,False,,1,,False,,
151,40,n,1,144,8,False,,1,,False,,False,,
187,40,n,1,180,8,False,,1,,False,,False,,
272,40,s,False,262,11,False,,False,,1,,False,,
331,40,s,False,319,13,False,,False,,1,,False,,
1,41,s,False,1,1,False,,False,,1,,False,,
16,41,n,1,14,3,False,,1,,False,,False,,
56,41,n,1,51,6,False,,1,,False,,False,,
77,41,n,1,71,7,False,,1,,False,,False,,
131,41,n,1,124,8,False,,1,,False,,False,,
290,41,n,1,280,11,False,,1,,False,,False,,
327,41,n,1,316,12,False,,1,,False,,False,,
4,42,s,False,3,2,False,,False,,1,,False,,
11,42,s,False,9,3,False,,False,,1,,False,,
67,42,n,1,61,7,False,,1,,False,,False,,
106,42,n,1,99,8,False,,1,,False,,False,,
221,42,n,1,213,9,False,,1,,False,,False,,
242,42,n,1,234,9,False,,1,,False,,False,,
303,42,s,False,292,12,False,,False,,1,,False,,
32,43,n,1,30,3,False,,1,,False,,False,,
60,43,n,1,55,6,False,,1,,False,,False,,
99,43,n,1,92,8,False,,1,,False,,False,,
122,43,n,1,115,8,False,,1,,False,,False,,
165,43,n,1,158,8,False,,1,,False,,False,,
233,43,n,1,225,9,False,,1,,False,,False,,
332,43,n,1,320,13,False,,1,,False,,False,,
12,44,n,1,10,3,False,,1,,False,,False,,
59,44,n,1,54,6,False,,1,,False,,False,,
87,44,n,1,81,7,False,,1,,False,,False,,
96,44,n,1,89,8,False,,1,,False,,False,,
107,44,n,1,100,8,False,,1,,False,,False,,
