Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, OpcionPredicha, RTime1, RTime2, Color, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
0,203,5 AS-BS,Both,right,BS,0,1.13499999046,0.134999990463,Naranja,NA,0,NA,0,NA,0,NA,0
1,155,4 BS-AN,Right,right,BS,1,1.13599991798,0.135999917984,Verde,1,1,1,1,0,0,0,0
2,238,5 AS-BS,Both,right,AS,1,1.13800001144,0.138000011444,Naranja,NA,1,NA,1,NA,0,NA,0
3,5,1 AS-AN,Left,right,AN,0,1.13899993896,0.138000011444,Azul,0,1,0,1,1,1,1,1
4,183,4 BS-AN,Right,right,BS,1,1.13800001144,0.138000011444,Purpura,1,2,1,2,0,1,0,1
5,236,5 AS-BS,Both,right,AS,1,1.1400001049,0.140000104904,Verde,NA,2,NA,2,NA,1,NA,1
6,38,1 AS-AN,Right,right,AS,1,1.13800001144,0.138000011444,Naranja,1,3,1,3,0,1,0,1
7,195,5 AS-BS,Both,right,BS,0,1.13800001144,0.138000011444,Purpura,NA,3,NA,3,NA,1,NA,1
8,264,6 AN-BN,None,right,AN,0,1.14499998093,0.144999980927,Naranja,NA,3,NA,3,NA,1,NA,1
9,45,1 AS-AN,Left,right,AN,0,1.13999986649,0.139999866486,Purpura,0,3,0,3,1,2,1,2
10,143,2 AS-BN,Right,right,AS,1,1.1400001049,0.140000104904,Azul,1,4,1,4,0,2,0,2
11,151,4 BS-AN,Right,right,BS,1,1.14499998093,0.144999980927,Purpura,1,5,1,5,0,2,0,2
12,29,1 AS-AN,Left,right,AN,0,1.14199995995,0.141999959946,Purpura,0,5,0,5,1,3,1,3
13,18,1 AS-AN,Right,right,AS,1,1.14199995995,0.141999959946,Azul,1,6,1,6,0,3,0,3
14,163,4 BS-AN,Right,right,BS,1,1.14600014687,0.146000146866,Naranja,1,7,1,7,0,3,0,3
