Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
143,7,n,1,141,3,False,166,1,75,False,9,False,2,
152,7,n,1,149,4,False,,1,,False,,False,,
170,7,n,1,167,4,False,,1,,False,,False,,
209,7,n,1,204,6,False,,1,,False,,False,,
245,7,n,1,239,7,False,,1,,False,,False,,
252,7,n,1,246,7,False,,1,,False,,False,,
311,7,s,False,301,11,False,,False,,1,,False,,
31,8,n,1,32,0,False,,1,,False,,False,,
35,8,n,1,36,0,False,,1,,False,,False,,
36,8,n,1,37,0,False,,1,,False,,False,,
73,8,n,1,73,1,False,,1,,False,,False,,
98,8,s,False,97,2,False,,False,,1,,False,,
180,8,n,1,177,4,False,,1,,False,,False,,
304,8,n,1,295,10,False,,1,,False,,False,,
12,9,n,1,13,0,False,,1,,False,,False,,
23,9,n,1,24,0,False,,1,,False,,False,,
84,9,n,1,84,1,False,,1,,False,,False,,
124,9,n,1,123,2,False,,1,,False,,False,,
151,9,n,1,148,4,False,,1,,False,,False,,
192,9,n,1,188,5,False,,1,,False,,False,,
285,9,n,1,278,8,False,,1,,False,,False,,
9,10,n,1,10,0,False,,1,,False,,False,,
28,10,n,1,29,0,False,,1,,False,,False,,
81,10,n,1,81,1,False,,1,,False,,False,,
122,10,n,1,121,2,False,,1,,False,,False,,
167,10,n,1,164,4,False,,1,,False,,False,,
181,10,n,1,178,4,False,,1,,False,,False,,
307,10,n,1,298,10,False,,1,,False,,False,,
7,11,n,1,8,0,False,,1,,False,,False,,
109,11,n,1,108,2,False,,1,,False,,False,,
144,11,n,1,142,3,False,,1,,False,,False,,
145,11,n,1,143,3,False,,1,,False,,False,,
207,11,n,1,202,6,False,,1,,False,,False,,
242,11,n,1,236,7,False,,1,,False,,False,,
324,11,n,1,314,11,False,,1,,False,,False,,
13,12,n,1,14,0,False,,1,,False,,False,,
93,12,n,1,93,1,False,,1,,False,,False,,
